participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.valid_code,player.payoff,group.id_in_subsession,group.amount_offered,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
88,j1yeq61h,,0,11,10,ultimatum_customer_vignette,1,Validation,10.186.81.42,2017-08-17 16:43:08.964264+00:00,0,1,A18RF6O02KK5I5,3QBD8R3Z22YFYY1MTJITJP76Y6C4O6,50,2,,50,34,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
89,us801mi3,,0,11,10,ultimatum_customer_vignette,1,Validation,10.143.28.92,2017-08-17 16:43:33.156976+00:00,0,1,A2SY6V1Z31E653,3Z2R0DQ0JITJJT9AVRW9LYGUAQA2E4,50,1,,50,34,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
90,jkxolr9i,,0,9,10,ultimatum_customer_vignette,1,Results,10.93.232.18,2017-08-17 16:43:44.448492+00:00,0,1,A1G452MFAS690B,3KGTPGBS6Y008P6WLRBEPG2XWE3U2C,0,2,,0,35,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
91,ymb3xxkx,,0,9,10,ultimatum_customer_vignette,1,Results,10.143.28.92,2017-08-17 16:44:20.136235+00:00,0,1,A16SAB417Y96G4,35DR22AR5EZHABWAUW06SX6TWAKX3I,0,1,,0,51,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
92,63ovoc0e,,0,11,10,ultimatum_customer_vignette,1,Validation,10.169.197.46,2017-08-17 16:46:09.917135+00:00,0,1,A4J4GGMKJ68L0,3B837J3LDPB1XWVDBCVFBNSHN9ZSRA,80,1,4096187,80,37,20,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
93,m1kfmcuo,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.207.7,2017-08-17 16:48:27.468298+00:00,0,1,A3V5IIPZ95YVKH,3WMINLGALCITRYK0CFJT1SZP12OACP,95,1,,95,36,5,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
94,5nbv2xnj,,0,11,10,ultimatum_customer_vignette,1,Validation,10.41.203.70,2017-08-17 16:50:33.600366+00:00,0,1,A1QNHPN4Q4UVGK,3QY5DC2MXSZK9JI89MQL9ZWM5I9UFX,5,2,5491602,5,36,5,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
95,by0mmi57,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.207.7,2017-08-17 16:51:02.531446+00:00,0,1,A25IHVDSF5TP51,3SNLUL3WO5269BS4VXTJ4C162EVUL2,0,2,2880485,0,44,5,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
96,7t0mwl77,,0,11,10,ultimatum_customer_vignette,1,Validation,10.170.176.153,2017-08-17 16:52:09.225860+00:00,0,1,A374YV9KCIQNCC,3BF51CHDTWPO7TXY6501NDKS58J0HZ,0,1,8150555,0,38,10,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
97,abc498mo,,0,11,10,ultimatum_customer_vignette,1,Validation,10.99.212.2,2017-08-17 16:52:58.490820+00:00,0,1,A1IQV3QUWRA8G1,3VW04L3ZLULTQ93OEL7UZDVX35MXXJ,25,2,4262321,25,57,25,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
98,4n976bbn,,0,11,10,ultimatum_customer_vignette,1,Validation,10.69.205.24,2017-08-17 16:53:22.371573+00:00,0,1,A2B595IM4PWWZ4,3M1CVSFP61KXLZUJHXKOLXO65HRAQW,0,2,1195284,0,38,10,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
99,p5eof0os,,0,9,10,ultimatum_customer_vignette,1,Results,10.65.219.125,2017-08-17 16:53:31.564784+00:00,0,1,A3OTWE5F9F6NEK,3HMVI3QICK7A0D85CO8PNIY50W1Y1Y,0,1,,0,39,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
100,uvcdrrtd,,0,11,10,ultimatum_customer_vignette,1,Validation,10.93.232.18,2017-08-17 16:54:51.829102+00:00,0,1,A3N5PWS3MA8A2W,3X3OR7WPZ0F8BELRSUSE8KJH5N48L1,0,2,7184730,0,42,5,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
101,fu2or8m4,,0,9,10,ultimatum_customer_vignette,1,Results,10.99.212.2,2017-08-17 16:55:07.200496+00:00,0,1,A1IHI23KH87K5W,3EFVCAY5L4O2GOXRP9G1S56P1YZ8JZ,0,1,,0,41,10,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
102,qqss91x0,,0,9,10,ultimatum_customer_vignette,1,Results,10.145.25.250,2017-08-17 16:55:29.290291+00:00,0,1,A1MT8PH0OVOD67,3K9FOBBF2IYTEL8VYWHXQH9CUI3LN2,0,2,,0,41,10,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
103,y8253klc,,0,11,10,ultimatum_customer_vignette,1,Validation,10.63.231.107,2017-08-17 16:56:30.069195+00:00,0,1,A23JA6ICO4BPQ5,3A4TN5196LX81LSEILTLIEMTEXGHC9,0,1,4850995,0,42,5,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
104,ykjrwoz9,,0,11,10,ultimatum_customer_vignette,1,Validation,10.150.73.107,2017-08-17 16:57:01.351700+00:00,0,1,A2HR7ZIX42FEPG,3QY7M81QH81TRUYQXPO7FKA753TK7N,95,1,1044225,95,43,5,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
105,ptoa2qnm,,0,11,10,ultimatum_customer_vignette,1,Validation,10.164.172.163,2017-08-17 16:57:23.044369+00:00,0,1,A27IUQDZPHETTP,39OWYR0EPL61QS2DJNNACK2Z16LYF0,5,2,5392918,5,43,5,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
106,pe5w4fxq,,0,11,10,ultimatum_customer_vignette,1,Validation,10.111.221.243,2017-08-17 16:57:54.672470+00:00,0,1,A24L91WW029V3B,3PS7W85Z80HW8WC66V0JU7O9J68T9E,0,1,1632224,0,44,5,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
107,o2j6bftj,,0,11,10,ultimatum_customer_vignette,1,Validation,10.142.142.206,2017-08-17 16:58:31.221061+00:00,0,1,A1UK8S8R5QYL6D,3J4Q2Z4UTZIUSCXMI2GG3MLXX0UQWN,50,1,7846918,50,45,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
108,xkpowz3a,,0,11,10,ultimatum_customer_vignette,1,Validation,10.13.194.229,2017-08-17 16:58:41.729938+00:00,0,1,A1H5Y0IB7L7CPZ,3PPTZCWALRZYM72RTP0N2QFFE2YQZD,50,2,7068207,50,45,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
109,o7bb1e5g,,0,11,10,ultimatum_customer_vignette,1,Validation,10.157.148.138,2017-08-17 16:59:21.124450+00:00,0,1,A8PAR5X754T5A,3RU7GD8VPP8GLJFYYKRQ6SS2MRCPSG,0,2,980956,0,46,10,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
110,dmo6njcx,,0,9,10,ultimatum_customer_vignette,1,Results,10.154.45.231,2017-08-17 16:59:32.733602+00:00,0,1,A1FQK51ECARQNK,3NKQQ8O39ZKNBZ4CIGVVLZT1T5UUDN,10,2,,10,53,10,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
111,ldd4bzj2,,0,11,10,ultimatum_customer_vignette,1,Validation,10.109.132.249,2017-08-17 16:59:33.392277+00:00,0,1,A2VYZ5AWTLAL0T,3ZPPDN2SLWBUJDU9G0BOVLO8GWM9E5,0,1,183211,0,46,10,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
112,h1gnvb9f,,0,11,10,ultimatum_customer_vignette,1,Validation,10.109.132.249,2017-08-17 17:01:02.488796+00:00,0,1,A3MJSYSWX0Q4WQ,3DBQWDE4Y7DFCW5A691Q9SDF8S45NZ,100,2,6419394,100,47,100,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
113,7ccw1ecm,,0,9,10,ultimatum_customer_vignette,1,Results,10.236.186.89,2017-08-17 17:07:10.028092+00:00,0,1,A7RTY1RMAVPQZ,3SEPORI8WOE6ZRVA4T31CQ0AAKEAZS,0,1,,0,48,2,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
114,e2zz2hce,,0,9,10,ultimatum_customer_vignette,1,Results,10.229.95.34,2017-08-17 17:07:59.006355+00:00,0,1,A84AEHMPCHNL1,35USIKEBNSVBV05OBSBV1YRF4NG6NH,90,1,,90,49,10,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
115,uu2npm75,,0,11,10,ultimatum_customer_vignette,1,Validation,10.93.229.188,2017-08-17 17:11:12.658731+00:00,0,1,A2GUH9GN6R8Z8B,3QILPRALQ6AYZEOC478TLCN6AI6N8K,10,2,2095688,10,49,10,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
116,guyaqjsd,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.109.26,2017-08-17 17:11:32.840495+00:00,0,1,A681XM15AN28F,3B1NLC6UG0BDVE673KX9HE9ZYGKPGY,0,1,5531276,0,50,100,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
117,esx08oqe,,0,11,10,ultimatum_customer_vignette,1,Validation,10.171.119.12,2017-08-17 17:14:14.540857+00:00,0,1,A10EB4B9AEZT2G,37QW5D2ZRH1VFRGHC3PFK6XCXHF8SI,100,2,,100,50,100,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
118,0l2uewz2,,0,9,10,ultimatum_customer_vignette,1,Results,10.16.227.159,2017-08-17 17:17:07.034131+00:00,0,1,A1FBI9CPTNYMMR,3SEPORI8WOE6ZRVA4T31CQ0AAKEAZS,0,2,,0,51,0,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
119,exz43q1t,,0,11,10,ultimatum_customer_vignette,1,Validation,10.45.224.229,2017-08-17 17:17:16.508812+00:00,0,1,AY4LR4O9XWY56,34BBWHLWHBQHBE935UB7UKUB6QGWIT,5,2,8115232,5,52,5,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
120,nvnqdmm2,,0,11,10,ultimatum_customer_vignette,1,Validation,10.63.100.77,2017-08-17 17:18:19.965870+00:00,0,1,A3UP7JZIG0EVB6,3NAPMVF0ZXUYAEU08JI3FOODO3B72S,95,1,9469904,95,52,5,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
121,x7zv7aep,,0,11,10,ultimatum_customer_vignette,1,Validation,10.138.147.190,2017-08-17 17:21:54.526771+00:00,0,1,AVPW2P11STYLA,333U7HK6IAUEXJTI6HRHEXKQCP0DJE,90,1,5658391,90,53,10,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
122,5jrpezhj,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.204.228,2017-08-17 17:25:56.959042+00:00,0,1,ABBJOZRIPLPW1,3A4TN5196LX81LSEILTLIEMTEXKHCD,95,1,3646402,95,54,5,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
123,5k2gzx8i,,0,9,10,ultimatum_customer_vignette,1,Results,10.231.231.232,2017-08-17 17:27:40.999445+00:00,0,1,A2KTQ9M7CW05XF,3AAJC4I4FH7H0KYEYZGE5P3T07AJZJ,5,2,,5,54,5,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
124,hw76hj6c,,0,9,10,ultimatum_customer_vignette,1,Results,10.16.187.240,2017-08-17 17:28:29.697321+00:00,0,1,A2IYMT4S5WT96I,3V5Q80FXIY6G9VTD67FD27CXJ1Q23J,100,1,,100,55,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
125,fsh9qf27,,0,11,10,ultimatum_customer_vignette,1,Validation,10.183.102.41,2017-08-17 17:31:05.248522+00:00,0,1,A3FY7A6Z3EVNRX,3UXUOQ9OKFCNFHP4LYBIL67B0R47A0,0,2,3882766,0,55,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
126,n4kt861u,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.208.240,2017-08-17 17:33:26.286076+00:00,0,1,A26TBV1JAV53AC,3TEM0PF1Q6C7VDSWK9HBWS5UDGVD08,75,1,700800,75,56,25,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
127,vqj40hfl,,0,1,10,consent_start2_copy,1,Consent,10.158.177.57,2017-08-17 17:34:49.290036+00:00,0,1,A3TODSYUYQ1V65,3Y4W8Q93L0ZNOETCN650HLVK7C8DV0,0,127,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
128,d0j6rf9q,,0,11,10,ultimatum_customer_vignette,1,Validation,10.154.45.231,2017-08-17 17:35:28.644377+00:00,0,1,A241OXM83X8OYF,3BDCF01OGY9NQKC95YQ87X7JY2BYL9,25,2,5214394,25,56,25,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
129,x5ee68su,,0,11,10,ultimatum_customer_vignette,1,Validation,10.93.229.188,2017-08-17 17:38:21.661223+00:00,0,1,AJJMO4RRT2CG0,3KRVW3HTZO0A0GIL64ZYPOY7HM6MSM,75,1,2553715,75,57,25,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
130,lmto2e88,,0,1,10,consent_start2_copy,1,Consent,10.109.135.32,2017-08-17 17:56:14.859780+00:00,0,1,AHXNPESTQ52KB,3V26SBZTBET70Z3IGLJ0TJRJJ5QZZN,0,130,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
131,3i3s42q4,,0,0,10,,,,,,0,0,,,0,131,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
132,ypcsj4ow,,0,0,10,,,,,,0,0,,,0,132,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
