participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.treatment,session.config.participation_fee,consent_start2_copy.1.player.id_in_group,consent_start2_copy.1.player.payoff,consent_start2_copy.1.group.id_in_subsession,consent_start2_copy.1.subsession.round_number,ultimatum_customer_vignette.1.player.id_in_group,ultimatum_customer_vignette.1.player.valid_code,ultimatum_customer_vignette.1.player.payoff,ultimatum_customer_vignette.1.group.id_in_subsession,ultimatum_customer_vignette.1.group.amount_offered,ultimatum_customer_vignette.1.group.offer_accepted,ultimatum_customer_vignette.1.subsession.round_number,ultimatum_banker_vignette.1.player.id_in_group,ultimatum_banker_vignette.1.player.valid_code,ultimatum_banker_vignette.1.player.payoff,ultimatum_banker_vignette.1.group.id_in_subsession,ultimatum_banker_vignette.1.group.amount_offered,ultimatum_banker_vignette.1.group.offer_accepted,ultimatum_banker_vignette.1.subsession.round_number
53,bzn9iv34,,0,9,10,ultimatum_customer_vignette,1,Results,10.152.65.114,2017-08-17 01:33:33.469343+00:00,0,1,A4GXHVTRGW5P8,3DUZQ9U6SN3TQ3CUKW0PCKHK8E5VSX,50,$0.75,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,53,0,1,1,1,,50,23,50,1,1,,,,,,,
54,5n0rjmm3,,0,9,10,ultimatum_customer_vignette,1,Results,10.150.135.91,2017-08-17 01:33:48.763312+00:00,0,1,AB66CTVQ90RCV,3I2PTA7R3U93XC35TOXDFBR2ASDQKH,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,54,0,1,1,1,,0,24,7,0,1,,,,,,,
55,zegpk1cj,,0,11,10,ultimatum_customer_vignette,1,Validation,10.180.71.118,2017-08-17 01:33:49.085691+00:00,0,1,A2WKLFDPHPHEOW,34FNN24DCNO9OV9ODBA1Q8BMCBZY57,50,$0.75,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,55,0,1,1,2,4558989,50,23,50,1,1,,,,,,,
56,q6hren18,,0,9,10,ultimatum_customer_vignette,1,Results,10.79.219.198,2017-08-17 01:34:52.653342+00:00,0,1,A2TV4MWIOBMNMS,3PS7W85Z80HW8WC66V0JU7O9J50T94,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,56,0,1,1,2,,0,24,7,0,1,,,,,,,
57,oqknnsc4,,0,11,10,ultimatum_customer_vignette,1,Validation,10.164.172.163,2017-08-17 01:35:22.353183+00:00,0,1,AMIIHHR564J6J,3ATPCQ38J9P6U1L5871IYJR84P1AYQ,98,$1.23,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,57,0,1,1,1,3614699,98,25,2,1,1,,,,,,,
58,us0o9cr2,,0,11,10,ultimatum_customer_vignette,1,Validation,10.236.12.50,2017-08-17 01:36:49.920648+00:00,0,1,A3O9OHTGYLO63D,33PPO7FECWUI289COZ6H2W5QZ90DIP,2,$0.27,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,58,0,1,1,2,3370150,2,25,2,1,1,,,,,,,
59,qh3j4h0v,,0,9,10,ultimatum_customer_vignette,1,Results,10.229.95.34,2017-08-17 01:37:22.904681+00:00,0,1,A200H4TX468LE,39RP059MEI8BJU1JVID3ZZO7DX8BMW,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,59,0,1,1,1,,0,26,10,0,1,,,,,,,
60,odumequz,,0,11,10,ultimatum_customer_vignette,1,Validation,10.43.196.234,2017-08-17 01:37:56.068859+00:00,0,1,A2VGEE0ZIZ8CBQ,304SM51WA4JEHPEOFF9PB8ND5MQBS8,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,60,0,1,1,2,2303171,0,26,10,0,1,,,,,,,
61,dphgqrkp,,0,9,10,ultimatum_customer_vignette,1,Results,10.69.205.24,2017-08-17 01:40:47.173758+00:00,0,1,A1X19BA815KYJ4,3XCC1ODXDMQPKGG0J86AGNDG5K8RQC,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,61,0,1,1,1,,0,27,10,0,1,,,,,,,
62,77d3bxv4,,0,11,10,ultimatum_customer_vignette,1,Validation,10.152.233.4,2017-08-17 01:41:09.525551+00:00,0,1,A19NJB3QC1XU2C,3Z9WI9EOZ03QKJ42AYAJ6XZ1J5IHKD,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,62,0,1,1,2,2438424,0,28,0,1,1,,,,,,,
63,e21ugnna,,0,3,10,consent_start2_copy,1,Proceed,10.150.73.107,2017-08-17 01:41:41.464403+00:00,0,1,A3G9HX4DB7MEKK,3WRFBPLXRB3CYHI6SQDXUVFVUV5N3H,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,63,0,1,1,63,,0,1,,,1,,,,,,,
64,s1kfd8ul,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.204.228,2017-08-17 01:41:56.851284+00:00,0,1,A1CLVGLQPSHDF,3SPJ033422IHVUO92DEVRIURUCVJYF,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,64,0,1,1,2,6291400,0,27,10,0,1,,,,,,,
65,grix3jqs,,0,9,10,ultimatum_customer_vignette,1,Results,10.79.219.198,2017-08-17 01:42:06.433250+00:00,0,1,A2JWAD9JQNA5ON,3QILPRALQ6AYZEOC478TLCN6AHXN89,100,$1.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,65,0,1,1,1,,100,28,0,1,1,,,,,,,
66,cxd3r06f,,0,9,10,ultimatum_customer_vignette,1,Results,10.169.197.46,2017-08-17 01:43:46.767829+00:00,0,1,AYEQSGT02CAP3,3LRLIPTPEROBAWWO4S0RPBCX6ASKA5,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,66,0,1,1,1,,0,29,0,0,1,,,,,,,
67,nwq06w9p,,0,3,10,consent_start2_copy,1,Proceed,10.45.50.47,2017-08-17 01:44:06.315207+00:00,0,1,A1ZNOIWDX83CUK,3AUQQEL7U68TPUSIBUH52EB1DMNV0B,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,67,0,1,1,67,,0,1,,,1,,,,,,,
68,ccqw55gd,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.86.73,2017-08-17 01:45:44.341439+00:00,0,1,APB4326DW9HKF,3DH6GAKTYZ47V9TDKZHHFCIHDA8ZYG,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,68,0,1,1,2,,0,29,0,0,1,,,,,,,
69,huvcnhq5,,0,11,10,ultimatum_customer_vignette,1,Validation,10.41.215.197,2017-08-17 01:47:20.658590+00:00,0,1,A114FUPMPRD94G,3FTYUGLFSV06QKEXHFNNDN1LUNVD5G,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,69,0,1,1,1,,0,30,1,0,1,,,,,,,
70,jvy84klw,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.5.160,2017-08-17 01:47:36.213463+00:00,0,1,A23NJOKU9E2EPA,3EQHHY4HQT7924OOJ5OVJ84I7FB5GI,95,$1.20,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,70,0,1,1,1,,95,31,5,1,1,,,,,,,
71,vu3fzu2m,,0,11,10,ultimatum_customer_vignette,1,Validation,10.231.231.232,2017-08-17 01:47:50.926023+00:00,0,1,A2PQC26G6YDKZE,3HRMW88U175AZ7Y9X2GEFISOMTC0M0,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,71,0,1,1,2,,0,30,1,0,1,,,,,,,
72,7c1uaxgj,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.204.228,2017-08-17 01:50:30.972519+00:00,0,1,AQ5RV9HW7U6ID,3QAVNHZ3ENJMU2E6PSCS4BPCVAYLAA,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,72,0,1,1,1,,0,32,50,0,1,,,,,,,
73,btguk7jd,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.55.98,2017-08-17 01:51:13.396791+00:00,0,1,A1FUR4UJ0S46W6,3OONKJ5DKDYZJXMV8YSGR3DC8XOBOC,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,73,0,1,1,1,,0,39,14,0,1,,,,,,,
74,ddb3mipx,,0,9,10,ultimatum_customer_vignette,1,Results,10.138.121.5,2017-08-17 01:51:33.008921+00:00,0,1,A26D53ELH9798P,3ZPPDN2SLWBUJDU9G0BOVLO8GVFE91,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,74,0,1,1,2,,0,32,50,0,1,,,,,,,
75,c5bv04jg,,0,11,10,ultimatum_customer_vignette,1,Validation,10.63.30.96,2017-08-17 01:52:43.768762+00:00,0,1,A283TNXQFVGZZF,3LEIZ60CDKESU8L5CNP1GVPQ41O9Z2,99,$1.24,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,75,0,1,1,1,4170132,99,33,1,1,1,,,,,,,
76,nqlm5gtq,,0,11,10,ultimatum_customer_vignette,1,Validation,10.30.39.212,2017-08-17 01:52:50.063078+00:00,0,1,A8WORW0ZT3995,3RRCEFRB7NRVF4CDPED7D577R6O4BV,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,76,0,1,1,1,7212884,0,34,20,0,1,,,,,,,
77,7a0r5taf,,0,11,10,ultimatum_customer_vignette,1,Validation,10.230.176.210,2017-08-17 01:54:04.548365+00:00,0,1,A3NQ6LME55Y8AD,3X73LLYYQ2TRSPP57B2ZYPG5D0OHNJ,1,$0.26,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,77,0,1,1,2,419658,1,33,1,1,1,,,,,,,
78,4z9vu3yh,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.109.26,2017-08-17 01:54:19.046001+00:00,0,1,A1Y2N49VMVJ7C6,3ITXP059PXYKZ8C037M69W6QDR0JS2,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,78,0,1,1,2,,0,35,2,0,1,,,,,,,
79,f7vnamg2,,0,11,10,ultimatum_customer_vignette,1,Validation,10.13.226.198,2017-08-17 01:54:22.529500+00:00,0,1,A2OZO0I3XX690K,3ERMJ6L4DZ7OHIYTI11NUX2BU7IM7M,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,79,0,1,1,1,1207367,0,35,2,0,1,,,,,,,
80,n20hs0wi,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.100.77,2017-08-17 01:54:23.422341+00:00,0,1,A3MRV2EIPM5KU,33UKMF931AZFSBLK4150L7PLDC5TT6,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,80,0,1,1,2,,0,34,20,0,1,,,,,,,
81,426dgk52,,0,11,10,ultimatum_customer_vignette,1,Validation,10.65.219.125,2017-08-17 01:54:47.413260+00:00,0,1,A3QR2AJVELBX7W,32KTQ2V7REUSV1MMXYZ78TTHPX6M9Y,80,$1.05,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,81,0,1,1,1,674662,80,36,20,1,1,,,,,,,
82,93rv0oft,,0,11,10,ultimatum_customer_vignette,1,Validation,10.150.73.107,2017-08-17 01:55:28.832709+00:00,0,1,A1OB3NPURPFKVZ,3ZSY5X72NYQMZ43K4VE6RIIGQJROR2,20,$0.45,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,82,0,1,1,2,4508180,20,36,20,1,1,,,,,,,
83,wxrs11ax,,0,10,10,ultimatum_customer_vignette,1,Validation,10.230.176.210,2017-08-17 01:57:39.118634+00:00,0,1,A1JF9ZNXWK5QZU,31LVTDXBL8PETJ0NR3YEZ1EMVEMRLO,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,83,0,1,1,1,,0,37,0,0,1,,,,,,,
84,ihe4ommj,,0,3,10,consent_start2_copy,1,Proceed,10.43.196.234,2017-08-17 01:57:47.192654+00:00,0,1,A2OF0GTKWKM2T5,3BC8WZX3V4BPWHV0WNVALDNL16BRRE,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,84,0,1,1,84,,0,1,,,1,,,,,,,
85,ipe1czzd,,0,11,10,ultimatum_customer_vignette,1,Validation,10.16.227.159,2017-08-17 01:58:26.847263+00:00,0,1,A142ZRU284W9O,3C5W7UE9CG5IWX4K0E5LOWFZW0XMXH,95,$1.20,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,85,0,1,1,1,,95,42,5,1,1,,,,,,,
86,mafui23a,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.109.26,2017-08-17 02:01:56.841818+00:00,0,1,A2J11SVBT3UEML,3300DTYQT3W0BCBVX2MAHGEXQVJQEZ,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,86,0,1,1,2,5614602,0,37,0,0,1,,,,,,,
87,phyb7qd0,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.109.26,2017-08-17 02:02:44.749348+00:00,0,1,A1CP4QNZR6BPSZ,3RSDURM96B19KE2HOC34U2HZP40YEA,80,$1.05,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,87,0,1,1,1,879698,80,38,20,1,1,,,,,,,
88,y5lsmc5n,,0,11,10,ultimatum_customer_vignette,1,Validation,10.157.148.138,2017-08-17 02:03:59.723159+00:00,0,1,A2N2ZWDRLP5WIE,38YMOXR4MVE1IUE23T2IXH46XYCW6O,20,$0.45,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,88,0,1,1,2,171240,20,38,20,1,1,,,,,,,
89,x5zrhg67,,0,11,10,ultimatum_customer_vignette,1,Validation,10.155.8.85,2017-08-17 02:04:56.172471+00:00,0,1,A3A32ENJXK1VCR,33CKWXB73KZDA7X20Z1G9VNVTAO11X,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,89,0,1,1,2,8587830,0,39,14,0,1,,,,,,,
90,ja7pgzwc,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.16.238,2017-08-17 02:05:04.890952+00:00,0,1,A3BJTYGNU3K82A,3AAPLD8UCDWPN2UP47OB7OMX2IATHW,98,$1.23,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,90,0,1,1,1,,98,40,2,1,1,,,,,,,
91,k0v5eepz,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.208.122,2017-08-17 02:05:41.942306+00:00,0,1,A3BJF23OASGL8M,345LHZDEDY7PT72FPRPJ8Q7P2R03UR,2,$0.27,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,91,0,1,1,2,9835446,2,40,2,1,1,,,,,,,
92,38syt4nk,,0,11,10,ultimatum_customer_vignette,1,Validation,10.150.98.212,2017-08-17 02:06:59.935119+00:00,0,1,A2Z7FDNPCKX0S9,3WQ3B2KGE9VEN5FU2WU5F704FMFB1Q,98,$1.23,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,92,0,1,1,1,9694040,98,41,2,1,1,,,,,,,
93,jatbbgp6,,0,11,10,ultimatum_customer_vignette,1,Validation,10.178.64.67,2017-08-17 02:07:25.209865+00:00,0,1,A109RO014V1BOZ,3TU5ZICBREGJ2B14KZ0AP6IBFSM8QJ,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,93,0,1,1,2,4666064,0,45,3,0,1,,,,,,,
94,7pgz1bjd,,0,11,10,ultimatum_customer_vignette,1,Validation,10.142.142.206,2017-08-17 02:07:45.200286+00:00,0,1,A1ZK4V3P2BUJOZ,37QW5D2ZRH1VFRGHC3PFK6XCXG78S8,2,$0.27,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,94,0,1,1,2,6938216,2,41,2,1,1,,,,,,,
95,kusv269v,,0,3,10,consent_start2_copy,1,Proceed,10.16.187.240,2017-08-17 02:07:45.460993+00:00,0,1,A3A1M8IENXSET9,3EF8EXOTT2AK5OD6QO7MDVJHNROJ1J,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,95,0,1,1,95,,0,1,,,1,,,,,,,
96,6p0hk2yb,,0,11,10,ultimatum_customer_vignette,1,Validation,10.145.25.250,2017-08-17 02:08:25.429946+00:00,0,1,AXPOBOA6RMCV0,3MB8LZR5BG8S6FNS1JPHYPS80MTLKQ,90,$1.15,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,96,0,1,1,1,4091153,90,44,10,1,1,,,,,,,
97,ydet4qmx,,0,3,10,consent_start2_copy,1,Proceed,10.41.203.70,2017-08-17 02:09:45.900743+00:00,0,1,AC9NEDB1X7OX0,37UEWGM5HUN13CWJYTGVFM58X8I1RT,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,97,0,1,1,97,,0,1,,,1,,,,,,,
98,oyg76yi7,,0,11,10,ultimatum_customer_vignette,1,Validation,10.234.210.245,2017-08-17 02:09:52.363408+00:00,0,1,A1WO9W83JY0FAY,3JZQSN0I3RP141HDPH145KVVW9QGFD,10,$0.35,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,98,0,1,1,2,9277308,10,43,10,1,1,,,,,,,
99,dwkc9v4h,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.211.204,2017-08-17 02:10:32.126226+00:00,0,1,AMGGLXGMFWEN2,3HHRAGRYX9KGV47YAEEK0XIMKXMO9G,5,$0.30,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,99,0,1,1,2,,5,42,5,1,1,,,,,,,
100,y0wguonk,,0,11,10,ultimatum_customer_vignette,1,Validation,10.236.12.50,2017-08-17 02:10:34.749940+00:00,0,1,APV4JVKL3L4NO,3Z4GS9HPNWP5WFR6EVZYBF5LZIO77X,90,$1.15,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,100,0,1,1,1,9240010,90,43,10,1,1,,,,,,,
101,tjo8d2sq,,0,9,10,ultimatum_customer_vignette,1,Results,10.164.78.133,2017-08-17 02:11:41.505931+00:00,0,1,A3PYW613Z7NS5E,3O7L7BFSHF4NUENCKUH18ENBZL3EIL,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,101,0,1,1,1,,0,46,0,0,1,,,,,,,
102,yeh45in4,,0,11,10,ultimatum_customer_vignette,1,Validation,10.168.65.231,2017-08-17 02:15:56.614263+00:00,0,1,A2DFXQ3QVQ9ELH,3WJ1OXY92BVRFVUNV33OZ636BA0A8E,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,102,0,1,1,1,8496399,0,45,3,0,1,,,,,,,
103,m4cx9fqw,,0,11,10,ultimatum_customer_vignette,1,Validation,10.183.102.41,2017-08-17 02:15:59.345599+00:00,0,1,A1QXYROUID6JGZ,3COPXFW7XCRIX02QTBIOF61S5WUKPN,10,$0.35,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,103,0,1,1,2,1678782,10,44,10,1,1,,,,,,,
104,vt5ncxl9,,0,10,10,ultimatum_customer_vignette,1,Validation,10.170.176.153,2017-08-17 02:24:59.949396+00:00,0,1,A2CU23SPGMN21G,30LB5CDZNDPAYEXSCR68NKOX1XW0ZJ,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,104,0,1,1,2,,0,46,0,0,1,,,,,,,
105,i6rferln,,0,11,10,ultimatum_customer_vignette,1,Validation,10.63.231.107,2017-08-17 02:26:28.784596+00:00,0,1,A1DVNAQ217BZJF,35H6S234SBF75BZI7SF97HRTD1A65J,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,105,0,1,1,1,9127585,0,47,10,0,1,,,,,,,
106,l6zd8y89,,0,9,10,ultimatum_customer_vignette,1,Results,10.152.65.114,2017-08-17 02:29:13.892226+00:00,0,1,A11193YAZTILPQ,3OS46CRSLGEO35EXDJXMBFLSQPC6VQ,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,106,0,1,1,2,,0,47,10,0,1,,,,,,,
107,3i9moeup,,0,9,10,ultimatum_customer_vignette,1,Results,10.143.28.92,2017-08-17 02:31:46.257408+00:00,0,1,A3ULEOCQ6VQM7M,3LO69W1SU4SN4TR9BS420X0FT5DGLJ,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,107,0,1,1,1,,0,48,0,0,1,,,,,,,
108,8igpan0o,,0,9,10,ultimatum_customer_vignette,1,Results,10.16.227.159,2017-08-17 02:36:12.748278+00:00,0,1,A11DV053R2UV8J,3FIJLY1B6VJ7HEACS0RRZT9NX0EFPH,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,108,0,1,1,2,,0,48,0,0,1,,,,,,,
109,u29mw80x,,0,11,10,ultimatum_customer_vignette,1,Validation,10.16.187.240,2017-08-17 02:38:48.102520+00:00,0,1,A2Q2Y2EW7O04JN,34PGFRQONPQD6PT9NCW76L9BJ4XJWI,97,$1.22,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,109,0,1,1,1,1298290,97,49,3,1,1,,,,,,,
