participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.valid_code,player.payoff,group.id_in_subsession,group.amount_offered,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
92,7pdug6po,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.231.107,2017-08-17 16:52:24.612023+00:00,0,1,A1SZOM6LRRMPOX,3U5JL4WY5LO2S7FEUA5P22YZAAC4X6,1,1,9148345,1,42,1,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
93,e1o5y80i,,0,9,10,ultimatum_banker_vignette,1,Results,10.69.198.55,2017-08-17 16:52:34.880473+00:00,0,1,A1CKFNKYV9OMY0,3M23Y66PO3M8BDXTJOSH0S1LRMH6SM,0,2,,0,41,30,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
94,kuasdwt3,,0,3,10,consent_start2_copy,1,Proceed,10.167.190.210,2017-08-17 16:52:49.265746+00:00,0,1,A97VLO1EZGZNW,3TPWUS5F8AGQYBN3DKFLJHWGTLTCW4,0,94,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
95,4tdv6hg9,,0,11,10,ultimatum_banker_vignette,1,Validation,10.30.53.152,2017-08-17 16:52:53.085803+00:00,0,1,A1D8QVRCSO75XI,3QAVNHZ3ENJMU2E6PSCS4BPCVB4AL7,95,2,8829221,95,43,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
96,mqfkzbju,,0,3,10,consent_start2_copy,1,Proceed,10.147.39.151,2017-08-17 16:54:34.108521+00:00,0,1,A3PTY2GRDKPF4B,3EICBYG645B4SRN46LW6UR28RPKJCG,0,96,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
97,t3mrci39,,0,4,10,ultimatum_banker_vignette,1,WaitToStart,10.146.95.78,2017-08-17 16:54:44.863821+00:00,0,1,A240OTT1T85UGT,3AMW0RGHOEHJ56NTQOA47YIWZS4NP2,0,97,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
98,a3zjqv0l,,0,11,10,ultimatum_banker_vignette,1,Validation,10.65.219.125,2017-08-17 16:55:36.169945+00:00,0,1,A3TJ62NECUFWBG,3EICBYG645B4SRN46LW6UR28RPKJCG,5,1,808299,5,43,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
99,lj6wtf7n,,0,11,10,ultimatum_banker_vignette,1,Validation,10.81.229.55,2017-08-17 16:56:40.592526+00:00,0,1,A18MC27WTCEBA2,3HQUKB7LNGTZIT3U4D7MT5J9RPLHHI,95,2,7300170,95,44,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
100,1l0wli84,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.100.174,2017-08-17 16:57:19.375749+00:00,0,1,A2V3QINUTX8V32,3ZV9H2YQQEM2LBRKKR4KQESMN8H3WY,80,2,6131958,80,45,20,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
101,68ab6cpe,,0,9,10,ultimatum_banker_vignette,1,Results,10.63.211.204,2017-08-17 16:57:59.310590+00:00,0,1,A1ESKJFDQUMBL4,3SPJ033422IHVUO92DEVRIURUD2YJ3,20,1,,20,45,20,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
102,pa3bkj6g,,0,11,10,ultimatum_banker_vignette,1,Validation,10.183.102.41,2017-08-17 16:59:16.455377+00:00,0,1,A1QP4NP83WGF17,3PB5A5BD0WLOP8277Y3SHSIEYMD7G8,0,1,5659297,0,48,25,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
103,2p4igplg,,0,9,10,ultimatum_banker_vignette,1,Results,10.61.164.249,2017-08-17 17:01:20.415484+00:00,0,1,AD8JNBDMO3NED,3ZY8KE4ISKIHDNXHSSBKHK2JQRMQV7,0,2,,0,46,0,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
104,h4m5q3y8,,0,9,10,ultimatum_banker_vignette,1,Results,10.61.164.249,2017-08-17 17:04:59.292916+00:00,0,1,A3K9LVJLXFD42S,3OWEPKL08ARUZ0JTU2GN7CRBZYZN7W,0,1,,0,47,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
105,l52u7j57,,0,3,10,consent_start2_copy,1,Proceed,10.229.95.34,2017-08-17 17:05:14.832242+00:00,0,1,A1A3B77BG6NV8Y,3JAOYWH7VJJ8PJ41XMYS8GESPTO9LT,0,105,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
106,xqsmlbom,,0,11,10,ultimatum_banker_vignette,1,Validation,10.186.38.2,2017-08-17 17:06:24.099230+00:00,0,1,A168QBUOKNFWWK,3ERET4BTVNOX5DMJCMMRTG1D0TBK9T,100,2,9961109,100,47,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
107,uabtxfcg,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.203.70,2017-08-17 17:08:18.677737+00:00,0,1,AJ31037VHIOG,3OWEPKL08ARUZ0JTU2GN7CRBZYZN7W,92,2,6367723,92,49,8,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
108,zwdbr0rb,,0,11,10,ultimatum_banker_vignette,1,Validation,10.69.198.55,2017-08-17 17:10:35.650617+00:00,0,1,A0017268R9SKD8U2Y3F,3TPZPLC3M1RC12UJ85QPYKKQUBFP3Q,0,2,9379674,0,48,25,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
109,b1se3t8z,,0,11,10,ultimatum_banker_vignette,1,Validation,10.31.48.247,2017-08-17 17:10:51.368388+00:00,0,1,ASIULWA5R4JYU,3WRFBPLXRB3CYHI6SQDXUVFVUWEN3S,8,1,9716182,8,49,8,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
110,jomxd6h1,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.207.7,2017-08-17 17:12:25.093453+00:00,0,1,A3QCDD464YDU4R,3E4GGUZ1T96M5T1KRD7CJTTZUNA2KS,95,2,,95,51,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
111,oe59rxm8,,0,11,10,ultimatum_banker_vignette,1,Validation,10.179.109.26,2017-08-17 17:12:53.889094+00:00,0,1,A1ZPYSX30BDIVW,3B837J3LDPB1XWVDBCVFBNSHN9URS4,10,1,9398280,10,50,10,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
112,c1lyjxxn,,0,11,10,ultimatum_banker_vignette,1,Validation,10.178.64.67,2017-08-17 17:13:16.616724+00:00,0,1,A1L7W51FO8I1MI,3PW9OPU9PRZKZSFYJ31UEEX0LHA12O,5,1,8330680,5,51,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
113,rdbd06m5,,0,11,10,ultimatum_banker_vignette,1,Validation,10.187.70.119,2017-08-17 17:13:49.206443+00:00,0,1,A2TYPIODA4XDSW,3SEPORI8WOE6ZRVA4T31CQ0AAKFAZT,0,1,43485,0,52,5,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
114,wpukzuwo,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.30.96,2017-08-17 17:15:19.251410+00:00,0,1,AEZ64TVDZQOU6,3H0W84IWBLH0NDQVAHBAM6O2MIUERZ,0,2,1310106,0,52,5,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
115,znwdeaj5,,0,9,10,ultimatum_banker_vignette,1,Results,10.45.224.229,2017-08-17 17:17:19.718635+00:00,0,1,A2526X03E9SRLI,3RWE2M8QWIPGHPJ993VESXHORKVN0Y,0,1,,0,53,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
116,li2vly6f,,0,11,10,ultimatum_banker_vignette,1,Validation,10.158.162.94,2017-08-17 17:19:32.983270+00:00,0,1,A3R124Y6VV18GA,3OVR4I9USQYIJAE28WAX8U26D7Z4QJ,100,2,8609944,100,53,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
117,05bh8mvu,,0,0,10,,,,,,0,0,,,0,117,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
118,xsyccwqt,,0,0,10,,,,,,0,0,,,0,118,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
119,bt3zblab,,0,0,10,,,,,,0,0,,,0,119,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
120,y4dhbt3m,,0,0,10,,,,,,0,0,,,0,120,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
121,ynwx52kt,,0,0,10,,,,,,0,0,,,0,121,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
122,utfbnuwt,,0,0,10,,,,,,0,0,,,0,122,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
123,coarnnqr,,0,0,10,,,,,,0,0,,,0,123,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
124,lvgrl3so,,0,0,10,,,,,,0,0,,,0,124,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
125,lfb7tczv,,0,0,10,,,,,,0,0,,,0,125,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
126,fw6zklwf,,0,0,10,,,,,,0,0,,,0,126,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
127,68jiuzhk,,0,0,10,,,,,,0,0,,,0,127,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
128,p8gb96pb,,0,0,10,,,,,,0,0,,,0,128,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
1,8zdtlfvk,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.207.7,2017-08-17 22:20:38.642406+00:00,0,1,A1TZ2BG01V4DJY,32XVDSJFP0CHVH1NCPKSY6L3JT32MX,0,1,,0,2,0,0,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
2,ym2tsmp7,,0,2,10,consent_start2_copy,1,Introduction,10.145.25.250,2017-08-17 22:20:38.698241+00:00,0,1,AC2EHPL8A8462,32UTUBMZ7HBU9HVS9AEUMV7K4SRVB8,0,2,,0,1,,,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
3,74ywb7om,,0,9,10,ultimatum_banker_vignette,1,Results,10.33.230.36,2017-08-17 22:20:50.579836+00:00,0,1,A21H6PJDHFR74C,3QAVNHZ3ENJMU2E6PSCS4BPCVC5ALA,50,1,,50,3,50,1,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
4,yrosn09a,,0,2,10,consent_start2_copy,1,Introduction,10.79.219.198,2017-08-17 22:21:11.552726+00:00,0,1,A1M1TSMJB12177,39K0FND3AIU60KWRP4D74O41VHVAMC,0,4,,0,1,,,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
5,eqivw83m,,0,9,10,ultimatum_banker_vignette,1,Results,10.236.12.50,2017-08-17 22:21:19.162762+00:00,0,1,A1WNXEXREXUZPZ,31QNSG6A5S89WTWPO0R4PF1GA4087V,0,2,,0,2,0,0,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
6,b4i8btcj,,0,3,10,consent_start2_copy,1,Proceed,10.229.95.34,2017-08-17 22:21:22.191072+00:00,0,1,A3OXRDSUN9F10I,33CUSNVVNORDW718Y5JA3FXBLO688I,0,6,,0,1,,,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
7,sc6vnvtx,,0,11,10,ultimatum_banker_vignette,1,Validation,10.99.212.2,2017-08-17 22:21:33.540437+00:00,0,1,AX06ZUCRNSGB3,3YOH7BII0AMV2KZMFNRNLYQARM0VKS,50,1,28822,50,4,50,1,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
8,qnbb23sa,,0,2,10,consent_start2_copy,1,Introduction,10.16.187.240,2017-08-17 22:21:48.076957+00:00,0,1,A3ICC7SGEF40KR,3MHW492WW1SQS8ZP0Z430BIEGRVVMX,0,8,,0,1,,,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
9,8x5y31fm,,0,11,10,ultimatum_banker_vignette,1,Validation,10.65.88.66,2017-08-17 22:22:02.324913+00:00,0,1,A3F0NFNLOLFJT0,32UTUBMZ7HBU9HVS9AEUMV7K4SRVB8,50,2,4727576,50,4,50,1,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
10,hycf49o8,,0,11,10,ultimatum_banker_vignette,1,Validation,10.111.221.243,2017-08-17 22:22:16.666964+00:00,0,1,A13UY6H25XM3UW,3DBQWDE4Y7DFCW5A691Q9SDF8T45N1,50,2,1199409,50,3,50,1,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
11,wzdb4nlm,,0,1,10,consent_start2_copy,1,Consent,10.81.229.55,2017-08-17 22:22:17.692368+00:00,0,1,A1PTX4IB9R34LI,3F0BG9B9MQ2OBZN714PYOSPI3J2Y7Y,0,11,,0,1,,,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
12,lb1az7x1,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.231.107,2017-08-17 22:22:34.591815+00:00,0,1,A2BSULOV6QDJ0P,3MHW492WW1SQS8ZP0Z430BIEGRVVMX,0,2,4731151,0,5,2,0,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
13,6tx5oql0,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.204.252,2017-08-17 22:22:43.779486+00:00,0,1,A2KBTDHM44J7X4,3MX2NQ3YCA9KOQJE8FOZ7U4DA7E5XL,50,1,,50,7,50,1,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
14,8gra1nhk,,0,11,10,ultimatum_banker_vignette,1,Validation,10.164.172.163,2017-08-17 22:22:46.303001+00:00,0,1,A1IYHQPPOACU83,33CUSNVVNORDW718Y5JA3FXBLO688I,0,1,5232161,0,5,2,0,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
15,5eug5xny,,0,11,10,ultimatum_banker_vignette,1,Validation,10.171.119.12,2017-08-17 22:22:48.989319+00:00,0,1,A1313FML1JIK6S,3G2UL9A02ETMSFD1VLU6515P49A677,10,1,7101949,10,6,10,1,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
16,ioayu28x,,0,11,10,ultimatum_banker_vignette,1,Validation,10.71.208.122,2017-08-17 22:28:27.589553+00:00,0,1,A49HPQ9P5AHU4,3TVRFO09GLUYQFMZ0246OJ0AWXEXL1,90,2,850960,90,6,10,1,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
17,nqjj379a,,0,11,10,ultimatum_banker_vignette,1,Validation,10.154.148.197,2017-08-17 22:31:19.204514+00:00,0,1,A2H5V1V8QIY8Y7,3XCC1ODXDMQPKGG0J86AGNDG5MGQRN,50,2,2242992,50,7,50,1,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
18,em499zl9,,0,4,10,ultimatum_banker_vignette,1,WaitToStart,10.170.176.153,2017-08-17 22:41:54.603597+00:00,0,1,A1OBB3PWYWK9KK,3MX2NQ3YCA9KOQJE8FOZ7U4DA7E5XL,0,18,,0,1,,,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
19,xqsz11mb,,0,0,10,,,,,,0,0,,,0,19,,0,1,,,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
20,r3ndqauv,,0,0,10,,,,,,0,0,,,0,20,,0,1,,,1,bng05u32,,,368IUKXGA5N8C1J715JMG30PI6NP6C,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
